seq,time_stamp,frame_id,px,py,pz,qx,qy,qz,qw
2367,1548035029540011629,base_link,0.14573036134243011,0.09584750980138779,0.46411657333374023,-0.283944734853943,0.45310756022271115,-0.6797433325113402,0.5020138726411093
2368,1548035029576342060,base_link,0.14369463920593262,0.09583080559968948,0.45983076095581055,-0.28181238030385247,0.4514598711113065,-0.6785946285129172,0.5062362069598099
2369,1548035029621838378,base_link,0.14286907017230988,0.09748520702123642,0.46250486373901367,-0.28461387431635077,0.4522845073021737,-0.6758642224780486,0.507583707160907
2370,1548035029665892191,base_link,0.1419125646352768,0.09817764908075333,0.4638533890247345,-0.28754501307873026,0.44847644334963416,-0.6778114370379785,0.506713332205228
2371,1548035029704517138,base_link,0.14059633016586304,0.09945090860128403,0.4647951126098633,-0.28671964550602175,0.4486877068035277,-0.6756759516812434,0.5098364394234085
2372,1548035029748908301,base_link,0.14017003774642944,0.10088619589805603,0.4696943461894989,-0.28889489467407037,0.44759782405476917,-0.6781521002682854,0.5062663890032675
2373,1548035029789202700,base_link,0.13818953931331635,0.10062777996063232,0.4667365849018097,-0.290354106195424,0.4423262162001519,-0.6766090000219969,0.5120959603109032
2374,1548035029830144768,base_link,0.13675598800182343,0.10262962430715561,0.4683803617954254,-0.2920127677718074,0.440784738471478,-0.6768783707905796,0.5121259893275972
2375,1548035029875941305,base_link,0.1357734352350235,0.10311867296695709,0.4690193235874176,-0.29479938407545914,0.4390734211080896,-0.6780878965716781,0.5103965698828369
2376,1548035029909697499,base_link,0.13300850987434387,0.10363002866506577,0.46435627341270447,-0.2929952889616271,0.4374250652336253,-0.6764932150312805,0.5149466020552935
2377,1548035029956595661,base_link,0.1320856511592865,0.10547199845314026,0.46682727336883545,-0.29731044948231106,0.43629141902097895,-0.6784408066567035,0.5108565025330386
2378,1548035029996520783,base_link,0.13068383932113647,0.10573168098926544,0.4647466540336609,-0.2990587490438769,0.4338415326355977,-0.6788563048387136,0.5113702245550039
2379,1548035030040697333,base_link,0.1285087913274765,0.10692136734724045,0.46290260553359985,-0.2983272554249515,0.43264262675034726,-0.6775456831940476,0.5145415953781454
2380,1548035030079071918,base_link,0.12822648882865906,0.10829244554042816,0.4661839008331299,-0.3038685365001229,0.43160717021498596,-0.6798905798590459,0.5090461300935467
2381,1548035030118091062,base_link,0.12713868916034698,0.10810423642396927,0.4639679789543152,-0.30430727819629566,0.42984166182266215,-0.6788174052709748,0.5117031918011409
2382,1548035030162569948,base_link,0.12582150101661682,0.10892166197299957,0.4640412926673889,-0.3027947789598649,0.4303043629712145,-0.6790045157628,0.5119632258437212
2383,1548035030202818279,base_link,0.125421941280365,0.1092185378074646,0.4640849232673645,-0.3039411254794324,0.42793976280649354,-0.6822961140398605,0.5088805011174273
2384,1548035030246149739,base_link,0.12582635879516602,0.10978604853153229,0.46549907326698303,-0.3060966908509699,0.4294485353035588,-0.6808550975123958,0.5082470930237567
2385,1548035030287548088,base_link,0.12704136967658997,0.10948216170072556,0.46744823455810547,-0.305177034468835,0.4306847015307511,-0.6865609348397103,0.5000117481141801
2386,1548035030331102191,base_link,0.12767170369625092,0.10797064006328583,0.4640145003795624,-0.2994519441749552,0.4348330417365845,-0.6853560696595705,0.5015334652091868
2387,1548035030372652528,base_link,0.12900812923908234,0.107761450111866,0.4662490487098694,0.3021213011196533,-0.43349814266615677,0.6865603654078375,-0.49943662697665336
2388,1548035030455038219,base_link,0.1376037299633026,0.10521241277456284,0.4677068293094635,0.29767817128661345,-0.4324880003785358,0.6947427808400302,-0.4916038083036939
2389,1548035030494801833,base_link,0.14280220866203308,0.10489780455827713,0.4716761112213135,0.293637115420055,-0.43380947844361295,0.6985796257426268,-0.4874146975190236
2390,1548035030541909715,base_link,0.14797472953796387,0.10312763601541519,0.4731389880180359,0.2915858949632268,-0.43462906930940604,0.7014545000386389,-0.48377352381592453
2391,1548035030578278333,base_link,0.1520836353302002,0.10110460221767426,0.47132349014282227,0.2860810127522516,-0.44821432886586277,0.6952528601796443,-0.48361661463807715
2392,1548035030623207384,base_link,0.15680710971355438,0.09933372586965561,0.4732666313648224,0.2822110180595482,-0.44789482942479875,0.6988123235499349,-0.48104937326127434
2393,1548035030665914377,base_link,0.15940020978450775,0.09633152931928635,0.46704691648483276,0.2761278240084086,-0.45542068686383635,0.6959860476300002,-0.4816106770922172
2394,1548035030704929973,base_link,0.1637149155139923,0.09581245481967926,0.4678092300891876,0.2710120231301622,-0.46447688293543044,0.6940408991326293,-0.4786657903680335
2395,1548035030788780211,base_link,0.17245426774024963,0.09117462486028671,0.46835583448410034,0.2630796148561326,-0.4722578486957593,0.6960401995361802,-0.47253537563026604
2396,1548035030830762225,base_link,0.17574937641620636,0.08856967836618423,0.467874139547348,0.2556698555667871,-0.47900583475614406,0.6960247630405589,-0.4698253552740225
2397,1548035030870867613,base_link,0.17831167578697205,0.08554723858833313,0.4647634029388428,0.2525428353624244,-0.47892940489026437,0.6974866200495589,-0.4694264120076831
2398,1548035030910371974,base_link,0.18107543885707855,0.08355499804019928,0.46287062764167786,0.2470040924467851,-0.488311802839384,0.6939322601178668,-0.4679728409747727
2399,1548035032038750934,base_link,0.08580084890127182,0.1413707286119461,0.530923068523407,-0.4064806144483626,0.3882057583621267,-0.6498144988286656,0.5116746196209244
2400,1548035032078804885,base_link,0.08671877533197403,0.1310574859380722,0.5279542803764343,-0.3999281793681717,0.37892488571526395,-0.658432285528974,0.5127770545822276
2401,1548035032375477674,base_link,0.13426801562309265,0.07563803344964981,0.4831441640853882,-0.31637479882531455,0.3836453929672337,-0.6890760712887299,0.5271597168795691
2402,1548035032408303829,base_link,0.14139065146446228,0.07710018008947372,0.4889858365058899,-0.3109113192613641,0.406257371518975,-0.6785198661281001,0.5271621106558749
2403,1548035032456533071,base_link,0.14718051254749298,0.08199190348386765,0.5034024715423584,-0.3047818570186816,0.4193684862830704,-0.6678853541879053,0.5340105298645212
2404,1548035032496438621,base_link,0.15191547572612762,0.08626362681388855,0.5255833864212036,-0.307417123474279,0.4199657403883631,-0.6661852054632039,0.5341542484309214
2405,1548035032541979851,base_link,0.15546751022338867,0.08904041349887848,0.5454923510551453,-0.30882160587748725,0.42089263597075416,-0.665529162778884,0.5334318496487414
2406,1548035032582005629,base_link,0.1580551564693451,0.09038981050252914,0.5599824786186218,-0.3078927639657384,0.4189203351236037,-0.6680519412841744,0.532366793164179
2407,1548035032621137610,base_link,0.15995173156261444,0.09165727347135544,0.5738606452941895,-0.308463637311672,0.4161260882370678,-0.6673219475107944,0.535136133628976
2408,1548035032663063978,base_link,0.16280043125152588,0.09320249408483505,0.5883935689926147,-0.30729847406985855,0.41596541760624883,-0.6693450322756378,0.5334019562749288
2409,1548035032701602529,base_link,0.16551174223423004,0.09388428926467896,0.6002432107925415,-0.30586936024204137,0.4138180415879637,-0.6724410475941321,0.5319977447620741
2410,1548035032750450395,base_link,0.16702799499034882,0.09596593677997589,0.6097429394721985,-0.301102020228417,0.410522919762614,-0.6695997499985852,0.5407815460662253
2411,1548035032786032302,base_link,0.16783727705478668,0.10064884275197983,0.6235262155532837,-0.30732996066903984,0.40278448334268746,-0.6682025950299685,0.5448102855570431
2412,1548035032829849220,base_link,0.1686432957649231,0.10570622235536575,0.636814534664154,-0.3057491108133894,0.39694671035218115,-0.6701219674520132,0.5476197030016784
2413,1548035032870525258,base_link,0.1722927987575531,0.1168285459280014,0.6620978713035583,-0.30721343850186217,0.40409426112637675,-0.6680791997977861,0.5440569033898381
2414,1548035032911772031,base_link,0.17926035821437836,0.12919357419013977,0.6867620348930359,-0.3218519921109428,0.3992372867564782,-0.6714555605517284,0.534947020032552
2415,1548035032958689952,base_link,0.1846611648797989,0.13531149923801422,0.7002728581428528,-0.3259177059617359,0.3959031693905313,-0.6697275123790175,0.5371251144470764
2416,1548035032997441261,base_link,0.18993766605854034,0.1380711793899536,0.7221826910972595,-0.3305138938506537,0.40227132894493095,-0.6644028169081517,0.5361970167439117
2417,1548035033041152252,base_link,0.19043424725532532,0.13640360534191132,0.7263497710227966,-0.33050950274773533,0.3957286513191136,-0.667774489258519,0.5368794414150393
2418,1548035033082945180,base_link,0.19352394342422485,0.13723760843276978,0.7339932322502136,-0.3295995761546981,0.3944022849269568,-0.6680415960967164,0.5380812047707947
2419,1548035033121150519,base_link,0.19636614620685577,0.13824425637722015,0.7418714761734009,-0.32606197949689725,0.3952624672689778,-0.668573991728282,0.5389433969161475
2420,1548035033164969108,base_link,0.20097650587558746,0.14220522344112396,0.7545947432518005,-0.32551930380118793,0.39568135609792826,-0.6708312656605274,0.5361519003991213
2421,1548035033203830229,base_link,0.20696279406547546,0.14537225663661957,0.7682830691337585,-0.32452712631439873,0.39434260124433257,-0.675104372533286,0.5323627929489525
2422,1548035033252554330,base_link,0.21205684542655945,0.14772985875606537,0.7759881019592285,-0.32316232326913985,0.3993143082157407,-0.6722410510392538,0.5331098998997449
2423,1548035033289746782,base_link,0.2141639143228531,0.15227846801280975,0.7820477485656738,-0.3203853602796498,0.3995930637188622,-0.6675192070976194,0.5404597232930665
2424,1548035033331571006,base_link,0.21592006087303162,0.15744468569755554,0.7957314848899841,-0.32289899449043613,0.3995754382745681,-0.6679846290570945,0.5383978490189277
2425,1548035033374950294,base_link,0.2169954776763916,0.1617594212293625,0.8026878237724304,-0.3195091572611147,0.3998920210396825,-0.6693775850856483,0.5384551221039653
2426,1548035033414699719,base_link,0.21840673685073853,0.16920848190784454,0.8149034976959229,-0.315419440507547,0.40240979390608933,-0.6727796765568018,0.534737731164063
2427,1548035033456399396,base_link,0.2202860414981842,0.17575202882289886,0.8267431259155273,-0.31560942761601435,0.40372850081939304,-0.6756763629750674,0.5299579599768287
2428,1548035033495642583,base_link,0.22243887186050415,0.18043473362922668,0.8382852077484131,-0.3182335080764437,0.40562164460670624,-0.6757445908374093,0.5268470021912368
2429,1548035033540434430,base_link,0.2237115502357483,0.18154649436473846,0.8431501984596252,-0.31618033251970284,0.4068220786803761,-0.6781728746278685,0.5240299092083215
2430,1548035033584028092,base_link,0.22310885787010193,0.18307116627693176,0.8411905765533447,-0.31093241372277675,0.4073519447367307,-0.6784241454809044,0.5264276835845887
2431,1548035033620251646,base_link,0.22290952503681183,0.1885347068309784,0.8457502722740173,-0.31224771732653794,0.4053283385512328,-0.6787164720277737,0.5268341784564055
2432,1548035033665859492,base_link,0.22451826930046082,0.19248394668102264,0.8513251543045044,-0.31414893275113603,0.4061131804595417,-0.6803631703963885,0.5229612691935537
2433,1548035033702893491,base_link,0.22388611733913422,0.1960608810186386,0.8530029654502869,-0.3117368737616377,0.4040428106464573,-0.6791515328781198,0.5275630048549007
2434,1548035033747782285,base_link,0.2234807014465332,0.2002519816160202,0.857707142829895,-0.3123524841933032,0.40588986622196516,-0.6814095406042936,0.5228483337355422
2435,1548035033785727744,base_link,0.22376827895641327,0.20531174540519714,0.8603559732437134,-0.31039987588334983,0.40586394243024887,-0.6821743225738537,0.5230340054981898
2436,1548035033829218341,base_link,0.223294198513031,0.2113848775625229,0.8633378148078918,-0.3036853234692553,0.40906778290486706,-0.6830803663463082,0.5232972256861906
2437,1548035033871758334,base_link,0.2243826687335968,0.22423556447029114,0.8738777041435242,-0.299759050442535,0.41216436239520376,-0.6794907965224974,0.5277852854053126
2438,1548035033912509651,base_link,0.2204996645450592,0.23535291850566864,0.8682213425636292,-0.2992898823875195,0.40408595381728085,-0.6807815341008805,0.5326130030850679
2439,1548035033955514255,base_link,0.21649710834026337,0.24352844059467316,0.860877513885498,-0.3083254797554474,0.40420491691570715,-0.6850848211846297,0.5217399461965354
2440,1548035033995561199,base_link,0.2210482954978943,0.25602447986602783,0.8785353302955627,-0.3036258854240832,0.41796534404198055,-0.6763643079969055,0.5250215383659772
